date,product,feature,region,team,role,usage,sentiment,support_tickets,anomaly_flag,missing_data_flag,time_lag_flag,conflicting_signal_flag,subtle_pattern_flag
2025-08-23,Power Platform,Copilot Chat,North America,Engineering,Director,94,0.78,6,1,0,0,0,0
2025-08-23,Power Platform,Copilot Chat,Europe,PM,PM,101,0.77,3,0,0,0,0,0
2025-08-23,Power Platform,Copilot Chat,Asia,Support,PM,95,0.48,9,0,0,0,0,0
2025-08-23,Power Platform,Copilot Chat,LATAM,Sales,Director,97,0.69,4,0,0,0,0,0
2025-08-23,Power Platform,Auto Insights,North America,Sales,PM,89,0.63,3,0,0,0,0,0
2025-08-23,Power Platform,Auto Insights,Europe,Support,Director,104,0.44,5,0,0,0,0,0
2025-08-23,Power Platform,Auto Insights,Asia,Support,PM,89,0.7,4,0,0,0,0,0
2025-08-23,Power Platform,Auto Insights,LATAM,PM,GPM,93,0.82,5,0,0,0,0,0
2025-08-23,Power Platform,Predictive Alerts,North America,Sales,GPM,99,0.66,3,0,0,0,0,0
2025-08-23,Power Platform,Predictive Alerts,Europe,Engineering,Director,90,0.83,3,0,0,0,0,0
2025-08-23,Power Platform,Predictive Alerts,Asia,Support,PM,90,0.53,5,0,0,0,0,0
2025-08-23,Power Platform,Predictive Alerts,LATAM,Support,GPM,104,0.59,4,0,0,0,0,0
2025-08-23,Power Platform,Workflow Automation,North America,Sales,PM,108,0.89,5,0,0,0,0,0
2025-08-23,Power Platform,Workflow Automation,Europe,Support,PM,108,0.58,1,0,0,0,0,0
2025-08-23,Power Platform,Workflow Automation,Asia,PM,Director,105,0.71,6,0,0,0,0,0
2025-08-23,Power Platform,Workflow Automation,LATAM,Support,Director,103,0.82,6,0,0,1,0,0
2025-08-23,Dynamics 365,Copilot Chat,North America,Support,PM,111,0.57,2,0,0,0,0,0
2025-08-23,Dynamics 365,Copilot Chat,Europe,PM,GPM,102,0.35,4,0,0,0,0,0
2025-08-23,Dynamics 365,Copilot Chat,Asia,Sales,PM,96,0.57,5,0,0,0,0,0
2025-08-23,Dynamics 365,Copilot Chat,LATAM,PM,PM,101,0.54,6,0,0,0,0,0
2025-08-23,Dynamics 365,Auto Insights,North America,Engineering,GPM,102,0.94,7,0,0,0,0,0
2025-08-23,Dynamics 365,Auto Insights,Europe,Sales,CVP,100,0.66,6,0,0,1,0,0
2025-08-23,Dynamics 365,Auto Insights,Asia,Sales,Director,101,0.61,3,0,0,0,0,0
2025-08-23,Dynamics 365,Auto Insights,LATAM,PM,Director,104,0.77,6,0,0,0,0,0
2025-08-23,Dynamics 365,Predictive Alerts,North America,Support,Director,104,0.94,2,0,0,0,0,0
2025-08-23,Dynamics 365,Predictive Alerts,Europe,Engineering,PM,96,1.01,4,0,0,0,0,0
2025-08-23,Dynamics 365,Predictive Alerts,Asia,PM,GPM,93,0.66,7,0,0,1,0,0
2025-08-23,Dynamics 365,Predictive Alerts,LATAM,Engineering,PM,86,0.89,4,0,0,0,0,0
2025-08-23,Dynamics 365,Workflow Automation,North America,Support,CVP,99,0.69,6,0,0,1,0,0
2025-08-23,Dynamics 365,Workflow Automation,Europe,Sales,CVP,107,0.45,4,1,0,0,0,0
2025-08-23,Dynamics 365,Workflow Automation,Asia,Sales,CVP,111,0.31,6,0,0,0,0,0
2025-08-23,Dynamics 365,Workflow Automation,LATAM,Support,GPM,92,0.62,7,0,0,0,0,0
2025-08-22,Azure AI,Copilot Chat,North America,Engineering,Director,109,0.35,6,0,0,0,0,0
2025-08-22,Azure AI,Copilot Chat,Europe,Sales,PM,96,0.97,4,0,0,0,0,0
2025-08-22,Azure AI,Copilot Chat,Asia,Support,CVP,99,0.71,8,0,0,1,0,0
2025-08-22,Azure AI,Copilot Chat,LATAM,Support,PM,112,0.35,2,0,0,0,0,0
2025-08-22,Azure AI,Auto Insights,North America,PM,CVP,95,0.89,6,0,0,0,0,0
2025-08-22,Azure AI,Auto Insights,Europe,Engineering,PM,89,0.76,6,0,0,0,0,0
2025-08-22,Azure AI,Auto Insights,Asia,PM,Director,92,0.61,5,0,0,0,0,0
2025-08-22,Azure AI,Auto Insights,LATAM,PM,GPM,84,0.46,3,0,0,0,0,0
2025-08-22,Azure AI,Predictive Alerts,North America,Support,Director,101,0.62,4,0,0,0,0,0
2025-08-22,Azure AI,Predictive Alerts,Europe,Support,PM,87,0.74,5,0,0,1,0,0
2025-08-22,Azure AI,Predictive Alerts,Asia,Engineering,CVP,101,0.58,5,0,0,0,0,0
2025-08-22,Azure AI,Predictive Alerts,LATAM,Sales,GPM,81,0.66,4,0,0,0,0,0
2025-08-22,Azure AI,Workflow Automation,North America,PM,CVP,96,0.79,7,0,0,0,0,0
2025-08-22,Azure AI,Workflow Automation,Europe,PM,Director,101,1.12,10,0,0,0,0,0
2025-08-22,Azure AI,Workflow Automation,Asia,Engineering,CVP,115,0.54,2,0,0,0,0,0
2025-08-22,Azure AI,Workflow Automation,LATAM,Engineering,CVP,84,0.75,5,1,0,0,0,0
2025-08-22,Power Platform,Copilot Chat,North America,Engineering,CVP,104,0.73,2,0,0,0,0,0
2025-08-22,Power Platform,Copilot Chat,Europe,Engineering,Director,81,0.97,6,0,0,0,0,0
2025-08-22,Power Platform,Copilot Chat,Asia,Sales,CVP,92,1.29,2,0,0,0,0,0
2025-08-22,Power Platform,Copilot Chat,LATAM,Sales,Director,97,0.5,3,0,0,0,0,0
2025-08-22,Power Platform,Auto Insights,North America,Engineering,CVP,99,0.67,3,0,0,0,0,0
2025-08-22,Power Platform,Auto Insights,Europe,Engineering,Director,95,0.74,4,0,0,0,0,0
2025-08-22,Power Platform,Auto Insights,Asia,PM,CVP,103,0.55,7,0,0,0,0,0
2025-08-22,Power Platform,Auto Insights,LATAM,Support,PM,100,0.53,2,0,0,0,0,0
2025-08-22,Power Platform,Predictive Alerts,North America,Sales,PM,87,0.19,6,0,0,0,0,0
2025-08-22,Power Platform,Predictive Alerts,Europe,PM,CVP,82,0.68,6,0,0,0,0,0
2025-08-22,Power Platform,Predictive Alerts,Asia,Sales,PM,95,0.75,4,0,0,0,0,0
2025-08-22,Power Platform,Predictive Alerts,LATAM,Sales,Director,107,0.52,5,0,0,0,0,0
2025-08-22,Power Platform,Workflow Automation,North America,Support,GPM,111,0.58,3,0,1,0,0,0
2025-08-22,Power Platform,Workflow Automation,Europe,Support,GPM,92,0.93,7,0,0,0,0,0
2025-08-22,Power Platform,Workflow Automation,Asia,Engineering,PM,107,0.77,5,0,0,0,0,0
2025-08-22,Power Platform,Workflow Automation,LATAM,PM,Director,108,0.58,7,0,0,0,0,0
2025-08-22,Dynamics 365,Copilot Chat,North America,Support,GPM,98,0.54,6,0,1,0,0,0
2025-08-22,Dynamics 365,Copilot Chat,Europe,PM,PM,105,0.71,6,0,0,0,0,0
2025-08-22,Dynamics 365,Copilot Chat,Asia,PM,Director,115,0.64,7,0,0,0,0,0
2025-08-22,Dynamics 365,Copilot Chat,LATAM,PM,GPM,98,0.38,6,0,0,0,0,0
2025-08-22,Dynamics 365,Auto Insights,North America,PM,PM,95,0.56,5,0,0,0,0,0
2025-08-22,Dynamics 365,Auto Insights,Europe,PM,CVP,108,0.6,4,0,0,0,0,0
2025-08-22,Dynamics 365,Auto Insights,Asia,Sales,CVP,96,0.98,10,0,0,0,0,0
2025-08-22,Dynamics 365,Auto Insights,LATAM,Support,Director,103,0.9,4,0,0,0,0,0
2025-08-22,Dynamics 365,Predictive Alerts,North America,PM,CVP,92,0.74,7,0,0,0,0,0
2025-08-22,Dynamics 365,Predictive Alerts,Europe,Engineering,CVP,108,0.79,3,0,0,1,0,0
2025-08-22,Dynamics 365,Predictive Alerts,Asia,Sales,Director,98,0.85,0,0,0,0,0,0
2025-08-22,Dynamics 365,Predictive Alerts,LATAM,Support,PM,84,0.72,4,0,0,0,0,0
2025-08-22,Dynamics 365,Workflow Automation,North America,Support,PM,117,0.58,5,0,0,0,0,0
2025-08-22,Dynamics 365,Workflow Automation,Europe,Support,CVP,105,0.75,5,0,0,0,0,0
2025-08-22,Dynamics 365,Workflow Automation,Asia,Sales,PM,103,1.01,4,0,0,0,0,0
2025-08-22,Dynamics 365,Workflow Automation,LATAM,Engineering,Director,92,0.54,2,0,0,0,0,0
2025-08-21,Azure AI,Copilot Chat,North America,Support,PM,99,0.7,3,0,0,0,0,0
2025-08-21,Azure AI,Copilot Chat,Europe,Engineering,CVP,104,0.84,0,0,0,0,0,0
2025-08-21,Azure AI,Copilot Chat,Asia,Sales,PM,93,0.56,4,0,0,0,0,0
2025-08-21,Azure AI,Copilot Chat,LATAM,Sales,GPM,98,0.63,7,0,0,0,0,0
2025-08-21,Azure AI,Auto Insights,North America,Support,CVP,121,0.52,4,0,0,0,0,0
2025-08-21,Azure AI,Auto Insights,Europe,PM,PM,97,0.73,4,0,0,0,0,0
2025-08-21,Azure AI,Auto Insights,Asia,Sales,PM,86,0.92,5,0,0,0,0,0
2025-08-21,Azure AI,Auto Insights,LATAM,Support,PM,90,0.48,5,0,0,0,0,0
2025-08-21,Azure AI,Predictive Alerts,North America,PM,PM,120,1.16,4,0,0,0,0,0
2025-08-21,Azure AI,Predictive Alerts,Europe,PM,CVP,85,1.07,4,0,0,0,0,0
2025-08-21,Azure AI,Predictive Alerts,Asia,Sales,GPM,100,0.68,5,0,1,0,0,0
2025-08-21,Azure AI,Predictive Alerts,LATAM,Support,Director,109,1.08,4,0,0,0,0,0
2025-08-21,Azure AI,Workflow Automation,North America,Support,CVP,86,1.05,4,0,0,0,0,0
2025-08-21,Azure AI,Workflow Automation,Europe,Sales,Director,89,0.49,4,0,0,0,0,0
2025-08-21,Azure AI,Workflow Automation,Asia,Engineering,Director,99,0.85,3,0,0,0,0,0
2025-08-21,Azure AI,Workflow Automation,LATAM,Engineering,Director,122,0.75,6,0,0,0,0,0
2025-08-21,Power Platform,Copilot Chat,North America,Engineering,CVP,87,0.62,2,0,1,0,0,0
2025-08-21,Power Platform,Copilot Chat,Europe,Support,Director,89,0.72,6,0,0,0,0,0
2025-08-21,Power Platform,Copilot Chat,Asia,PM,Director,98,0.65,6,0,0,0,0,0
2025-08-21,Power Platform,Copilot Chat,LATAM,Engineering,GPM,116,0.99,7,0,0,0,0,0
2025-08-21,Power Platform,Auto Insights,North America,Support,Director,98,0.84,9,0,0,0,0,0
2025-08-21,Power Platform,Auto Insights,Europe,Sales,GPM,101,0.48,3,0,0,0,0,0
2025-08-21,Power Platform,Auto Insights,Asia,Engineering,Director,112,0.61,2,0,0,0,0,0
2025-08-21,Power Platform,Auto Insights,LATAM,Sales,Director,106,1.06,5,0,0,0,0,0
2025-08-21,Power Platform,Predictive Alerts,North America,PM,PM,128,0.28,7,0,0,0,1,0
2025-08-21,Power Platform,Predictive Alerts,Europe,Sales,Director,100,0.65,2,0,0,1,0,0
2025-08-21,Power Platform,Predictive Alerts,Asia,Engineering,Director,107,1.12,5,0,0,1,0,0
2025-08-21,Power Platform,Predictive Alerts,LATAM,Support,GPM,97,0.42,7,1,0,0,0,0
2025-08-21,Power Platform,Workflow Automation,North America,PM,Director,93,0.57,5,0,0,1,0,0
2025-08-21,Power Platform,Workflow Automation,Europe,Sales,GPM,113,0.6,6,1,0,0,0,0
2025-08-21,Power Platform,Workflow Automation,Asia,PM,GPM,86,0.44,2,0,0,0,0,0
2025-08-21,Power Platform,Workflow Automation,LATAM,PM,PM,101,1.0,5,0,0,1,0,0
2025-08-21,Dynamics 365,Copilot Chat,North America,Support,PM,87,0.23,3,0,0,0,0,0
2025-08-21,Dynamics 365,Copilot Chat,Europe,Engineering,Director,100,0.63,4,0,0,0,0,0
2025-08-21,Dynamics 365,Copilot Chat,Asia,PM,CVP,94,0.25,5,0,0,0,0,0
2025-08-21,Dynamics 365,Copilot Chat,LATAM,PM,GPM,81,0.77,5,0,0,0,0,0
2025-08-21,Dynamics 365,Auto Insights,North America,PM,GPM,89,0.71,6,0,0,0,0,0
2025-08-21,Dynamics 365,Auto Insights,Europe,Sales,PM,95,0.64,4,0,0,0,0,0
2025-08-21,Dynamics 365,Auto Insights,Asia,Sales,Director,84,0.89,4,0,0,0,0,0
2025-08-21,Dynamics 365,Auto Insights,LATAM,PM,CVP,91,0.83,5,0,0,0,0,0
2025-08-21,Dynamics 365,Predictive Alerts,North America,Support,CVP,109,0.81,2,0,0,0,0,0
2025-08-21,Dynamics 365,Predictive Alerts,Europe,PM,GPM,106,0.56,2,0,0,0,0,0
2025-08-21,Dynamics 365,Predictive Alerts,Asia,Support,CVP,98,0.88,2,0,0,1,0,0
2025-08-21,Dynamics 365,Predictive Alerts,LATAM,PM,Director,106,0.35,5,0,0,0,0,0
2025-08-21,Dynamics 365,Workflow Automation,North America,Sales,CVP,106,0.6,4,0,0,0,0,0
2025-08-21,Dynamics 365,Workflow Automation,Europe,Support,CVP,113,0.5,5,0,0,0,0,0
2025-08-21,Dynamics 365,Workflow Automation,Asia,Sales,GPM,115,1.03,10,0,0,1,0,0
2025-08-21,Dynamics 365,Workflow Automation,LATAM,PM,GPM,108,0.65,4,0,0,0,0,0
2025-08-20,Azure AI,Copilot Chat,North America,Support,PM,94,0.57,3,0,0,0,0,0
2025-08-20,Azure AI,Copilot Chat,Europe,Sales,Director,98,0.71,3,0,0,0,0,0
2025-08-20,Azure AI,Copilot Chat,Asia,Engineering,PM,97,0.78,5,0,0,0,0,0
2025-08-20,Azure AI,Copilot Chat,LATAM,Support,PM,103,0.41,7,0,0,0,0,0
2025-08-20,Azure AI,Auto Insights,North America,PM,Director,119,0.25,1,0,0,0,0,0
2025-08-20,Azure AI,Auto Insights,Europe,Sales,GPM,98,1.08,3,0,0,0,0,0
2025-08-20,Azure AI,Auto Insights,Asia,Sales,PM,88,0.54,1,0,0,1,0,0
2025-08-20,Azure AI,Auto Insights,LATAM,PM,CVP,94,0.55,3,1,0,0,0,0
2025-08-20,Azure AI,Predictive Alerts,North America,Support,PM,97,0.82,5,0,0,0,0,0
2025-08-20,Azure AI,Predictive Alerts,Europe,Sales,PM,106,0.47,8,0,1,0,0,0
2025-08-20,Azure AI,Predictive Alerts,Asia,Sales,Director,98,0.56,4,0,0,1,0,0
2025-08-20,Azure AI,Predictive Alerts,LATAM,PM,CVP,118,0.52,4,0,0,0,0,0
2025-08-20,Azure AI,Workflow Automation,North America,Engineering,Director,99,0.7,4,1,0,0,0,0
2025-08-20,Azure AI,Workflow Automation,Europe,PM,PM,117,0.73,5,1,0,0,0,0
2025-08-20,Azure AI,Workflow Automation,Asia,Support,PM,112,0.47,2,0,0,0,0,0
2025-08-20,Azure AI,Workflow Automation,LATAM,Support,GPM,104,0.65,3,0,0,0,0,0
2025-08-20,Power Platform,Copilot Chat,North America,PM,PM,99,1.05,7,0,0,0,0,0
2025-08-20,Power Platform,Copilot Chat,Europe,Support,CVP,97,0.87,5,0,0,0,0,0
2025-08-20,Power Platform,Copilot Chat,Asia,PM,CVP,100,0.36,5,0,0,0,0,0
2025-08-20,Power Platform,Copilot Chat,LATAM,Sales,PM,80,0.62,9,0,0,1,0,0
2025-08-20,Power Platform,Auto Insights,North America,Engineering,PM,107,0.28,6,0,0,0,0,0
2025-08-20,Power Platform,Auto Insights,Europe,Support,GPM,104,0.78,7,0,0,1,0,0
2025-08-20,Power Platform,Auto Insights,Asia,PM,CVP,89,0.4,5,0,0,0,0,0
2025-08-20,Power Platform,Auto Insights,LATAM,Engineering,Director,110,0.84,6,0,0,0,0,0
2025-08-20,Power Platform,Predictive Alerts,North America,PM,Director,107,0.62,5,0,0,0,0,0
2025-08-20,Power Platform,Predictive Alerts,Europe,Engineering,PM,97,0.44,5,0,0,0,0,0
2025-08-20,Power Platform,Predictive Alerts,Asia,PM,CVP,100,0.67,4,0,0,0,0,0
2025-08-20,Power Platform,Predictive Alerts,LATAM,Sales,PM,95,0.61,2,0,0,0,0,0
2025-08-20,Power Platform,Workflow Automation,North America,Engineering,CVP,93,1.19,8,0,0,0,0,0
2025-08-20,Power Platform,Workflow Automation,Europe,Engineering,GPM,81,0.79,10,0,0,0,0,0
2025-08-20,Power Platform,Workflow Automation,Asia,PM,Director,113,0.43,4,0,0,1,0,0
2025-08-20,Power Platform,Workflow Automation,LATAM,Sales,PM,97,0.61,4,0,0,0,0,0
2025-08-20,Dynamics 365,Copilot Chat,North America,Support,GPM,88,0.45,5,0,0,0,0,0
2025-08-20,Dynamics 365,Copilot Chat,Europe,Sales,GPM,105,0.79,5,0,0,0,0,0
2025-08-20,Dynamics 365,Copilot Chat,Asia,Engineering,Director,102,0.56,5,0,0,0,0,0
2025-08-20,Dynamics 365,Copilot Chat,LATAM,Engineering,PM,105,0.93,2,0,0,0,0,0
2025-08-20,Dynamics 365,Auto Insights,North America,Sales,CVP,100,1.02,7,0,0,0,0,0
2025-08-20,Dynamics 365,Auto Insights,Europe,Engineering,CVP,112,0.67,6,1,0,0,0,0
2025-08-20,Dynamics 365,Auto Insights,Asia,Support,Director,114,0.43,5,0,0,0,0,0
2025-08-20,Dynamics 365,Auto Insights,LATAM,Engineering,Director,102,0.93,3,0,0,0,0,0
2025-08-20,Dynamics 365,Predictive Alerts,North America,Engineering,Director,119,0.58,4,0,0,0,0,0
2025-08-20,Dynamics 365,Predictive Alerts,Europe,PM,PM,102,0.68,4,0,0,0,0,0
2025-08-20,Dynamics 365,Predictive Alerts,Asia,Support,GPM,104,0.64,4,0,0,0,0,0
2025-08-20,Dynamics 365,Predictive Alerts,LATAM,Engineering,Director,107,0.57,5,0,0,0,0,0
2025-08-20,Dynamics 365,Workflow Automation,North America,Support,GPM,102,0.67,12,0,0,0,0,1
2025-08-20,Dynamics 365,Workflow Automation,Europe,Sales,CVP,111,0.81,4,0,0,0,0,0
2025-08-20,Dynamics 365,Workflow Automation,Asia,PM,GPM,89,0.69,5,0,0,0,0,0
2025-08-20,Dynamics 365,Workflow Automation,LATAM,Engineering,CVP,99,0.75,8,0,0,0,0,0
2025-08-19,Azure AI,Copilot Chat,North America,Engineering,Director,95,0.89,5,0,0,0,0,0
2025-08-19,Azure AI,Copilot Chat,Europe,PM,PM,107,0.78,2,0,0,0,0,0
2025-08-19,Azure AI,Copilot Chat,Asia,PM,PM,101,0.88,5,0,0,1,0,0
2025-08-19,Azure AI,Copilot Chat,LATAM,Support,Director,110,0.97,4,0,0,1,0,0
2025-08-19,Azure AI,Auto Insights,North America,Sales,CVP,116,0.6,6,0,0,0,0,0
2025-08-19,Azure AI,Auto Insights,Europe,Support,PM,92,1.04,2,0,0,0,0,0
2025-08-19,Azure AI,Auto Insights,Asia,PM,Director,99,0.23,6,0,0,0,0,0
2025-08-19,Azure AI,Auto Insights,LATAM,Support,PM,85,0.77,5,0,0,0,0,0
2025-08-19,Azure AI,Predictive Alerts,North America,Support,Director,102,0.97,3,1,0,0,0,0
2025-08-19,Azure AI,Predictive Alerts,Europe,Engineering,Director,91,0.71,8,0,0,0,0,0
2025-08-19,Azure AI,Predictive Alerts,Asia,Sales,CVP,98,0.97,6,0,0,0,0,0
2025-08-19,Azure AI,Predictive Alerts,LATAM,Sales,CVP,97,0.55,3,0,0,0,0,0
2025-08-19,Azure AI,Workflow Automation,North America,Support,GPM,113,0.94,5,0,0,0,0,0
2025-08-19,Azure AI,Workflow Automation,Europe,Sales,CVP,121,0.32,10,0,0,1,1,0
2025-08-19,Azure AI,Workflow Automation,Asia,Support,Director,97,0.73,7,0,0,0,0,0
2025-08-19,Azure AI,Workflow Automation,LATAM,Engineering,CVP,100,0.71,6,0,0,0,0,0
2025-08-19,Power Platform,Copilot Chat,North America,Engineering,CVP,87,1.03,9,0,0,0,0,0
2025-08-19,Power Platform,Copilot Chat,Europe,PM,Director,70,0.92,4,0,0,0,0,0
2025-08-19,Power Platform,Copilot Chat,Asia,Support,PM,86,0.91,1,1,0,1,0,0
2025-08-19,Power Platform,Copilot Chat,LATAM,Engineering,Director,110,0.89,7,0,0,0,0,0
2025-08-19,Power Platform,Auto Insights,North America,Support,Director,100,0.78,4,0,0,1,0,0
2025-08-19,Power Platform,Auto Insights,Europe,Sales,CVP,112,0.97,5,0,0,0,0,0
2025-08-19,Power Platform,Auto Insights,Asia,PM,CVP,107,1.04,2,0,0,0,0,0
2025-08-19,Power Platform,Auto Insights,LATAM,Support,CVP,106,0.63,6,0,0,0,0,0
2025-08-19,Power Platform,Predictive Alerts,North America,Engineering,Director,94,0.47,4,0,0,0,0,0
2025-08-19,Power Platform,Predictive Alerts,Europe,Sales,Director,76,0.55,3,0,0,0,0,0
2025-08-19,Power Platform,Predictive Alerts,Asia,Engineering,PM,107,0.77,1,0,0,0,0,0
2025-08-19,Power Platform,Predictive Alerts,LATAM,Sales,Director,84,0.34,7,0,0,1,0,0
2025-08-19,Power Platform,Workflow Automation,North America,PM,PM,113,0.69,6,0,0,0,0,0
2025-08-19,Power Platform,Workflow Automation,Europe,PM,CVP,106,0.35,6,0,0,0,0,0
2025-08-19,Power Platform,Workflow Automation,Asia,Engineering,GPM,108,0.91,8,0,0,0,0,0
2025-08-19,Power Platform,Workflow Automation,LATAM,Engineering,GPM,112,0.59,6,0,0,0,0,0
2025-08-19,Dynamics 365,Copilot Chat,North America,Support,Director,82,0.64,6,0,0,0,0,0
2025-08-19,Dynamics 365,Copilot Chat,Europe,Sales,PM,109,0.76,3,0,0,0,0,0
2025-08-19,Dynamics 365,Copilot Chat,Asia,PM,CVP,97,0.83,9,0,0,0,0,0
2025-08-19,Dynamics 365,Copilot Chat,LATAM,Support,Director,100,0.36,4,0,0,0,0,0
2025-08-19,Dynamics 365,Auto Insights,North America,Sales,PM,90,0.79,3,0,0,0,0,0
2025-08-19,Dynamics 365,Auto Insights,Europe,PM,Director,100,0.52,9,0,0,0,0,0
2025-08-19,Dynamics 365,Auto Insights,Asia,Sales,Director,94,0.52,0,0,0,0,0,0
2025-08-19,Dynamics 365,Auto Insights,LATAM,Support,GPM,92,0.85,4,0,0,0,0,0
2025-08-19,Dynamics 365,Predictive Alerts,North America,Engineering,PM,88,0.62,5,0,0,0,0,0
2025-08-19,Dynamics 365,Predictive Alerts,Europe,PM,CVP,116,0.82,9,0,0,0,0,0
2025-08-19,Dynamics 365,Predictive Alerts,Asia,Sales,PM,103,0.75,0,0,0,0,0,0
2025-08-19,Dynamics 365,Predictive Alerts,LATAM,Support,Director,100,0.86,5,1,0,0,0,0
2025-08-19,Dynamics 365,Workflow Automation,North America,Sales,GPM,107,0.66,4,0,0,0,0,0
2025-08-19,Dynamics 365,Workflow Automation,Europe,Support,CVP,106,0.83,5,0,0,0,0,0
2025-08-19,Dynamics 365,Workflow Automation,Asia,PM,PM,82,0.9,4,0,0,0,0,0
2025-08-19,Dynamics 365,Workflow Automation,LATAM,PM,PM,95,0.62,2,0,0,1,0,0
2025-08-18,Azure AI,Copilot Chat,North America,Sales,GPM,107,0.91,5,0,0,0,0,0
2025-08-18,Azure AI,Copilot Chat,Europe,Sales,PM,95,0.79,5,0,0,0,0,0
2025-08-18,Azure AI,Copilot Chat,Asia,Support,Director,107,0.77,4,0,0,0,0,0
2025-08-18,Azure AI,Copilot Chat,LATAM,Engineering,Director,100,0.36,5,0,0,0,0,0
2025-08-18,Azure AI,Auto Insights,North America,Support,GPM,108,0.72,8,1,0,0,0,0
2025-08-18,Azure AI,Auto Insights,Europe,PM,Director,120,0.63,2,0,0,0,0,0
2025-08-18,Azure AI,Auto Insights,Asia,PM,PM,95,0.48,4,0,0,0,0,0
2025-08-18,Azure AI,Auto Insights,LATAM,PM,GPM,100,0.63,6,0,0,0,0,0
2025-08-18,Azure AI,Predictive Alerts,North America,PM,CVP,91,0.83,5,0,0,0,0,0
2025-08-18,Azure AI,Predictive Alerts,Europe,Engineering,Director,77,0.72,6,0,0,0,0,0
2025-08-18,Azure AI,Predictive Alerts,Asia,Support,CVP,100,0.61,5,0,0,1,0,0
2025-08-18,Azure AI,Predictive Alerts,LATAM,PM,PM,98,0.7,8,0,0,0,0,0
2025-08-18,Azure AI,Workflow Automation,North America,Engineering,Director,89,0.29,4,0,0,0,0,0
2025-08-18,Azure AI,Workflow Automation,Europe,Sales,CVP,93,0.56,8,0,0,0,0,0
2025-08-18,Azure AI,Workflow Automation,Asia,Sales,CVP,108,0.84,3,0,0,0,0,0
2025-08-18,Azure AI,Workflow Automation,LATAM,Engineering,GPM,112,0.86,4,0,0,0,0,0
2025-08-18,Power Platform,Copilot Chat,North America,Support,PM,100,0.55,5,1,0,0,0,0
2025-08-18,Power Platform,Copilot Chat,Europe,Sales,CVP,91,0.52,5,0,0,0,0,0
2025-08-18,Power Platform,Copilot Chat,Asia,Support,GPM,97,0.44,5,0,0,0,0,0
2025-08-18,Power Platform,Copilot Chat,LATAM,PM,GPM,100,0.38,8,0,0,0,0,0
2025-08-18,Power Platform,Auto Insights,North America,Sales,PM,109,0.5,8,0,0,0,0,0
2025-08-18,Power Platform,Auto Insights,Europe,Engineering,GPM,90,0.72,7,1,0,0,0,0
2025-08-18,Power Platform,Auto Insights,Asia,Support,GPM,114,0.86,7,0,0,0,0,0
2025-08-18,Power Platform,Auto Insights,LATAM,PM,Director,133,0.82,5,0,0,0,0,0
2025-08-18,Power Platform,Predictive Alerts,North America,PM,Director,119,0.43,4,0,0,0,0,0
2025-08-18,Power Platform,Predictive Alerts,Europe,Support,PM,79,0.64,6,0,0,0,0,0
2025-08-18,Power Platform,Predictive Alerts,Asia,Support,GPM,90,0.61,7,0,0,0,0,0
2025-08-18,Power Platform,Predictive Alerts,LATAM,Support,GPM,102,0.75,2,0,0,0,0,0
2025-08-18,Power Platform,Workflow Automation,North America,Support,PM,116,0.5,3,0,0,0,0,0
2025-08-18,Power Platform,Workflow Automation,Europe,PM,GPM,103,1.14,7,0,0,0,0,0
2025-08-18,Power Platform,Workflow Automation,Asia,PM,Director,85,0.86,3,0,0,0,0,0
2025-08-18,Power Platform,Workflow Automation,LATAM,Engineering,PM,95,0.77,6,0,0,0,0,0
2025-08-18,Dynamics 365,Copilot Chat,North America,Engineering,PM,105,1.01,5,0,0,0,0,0
2025-08-18,Dynamics 365,Copilot Chat,Europe,Support,GPM,80,1.08,7,0,0,0,0,0
2025-08-18,Dynamics 365,Copilot Chat,Asia,Sales,PM,95,0.31,7,0,0,0,0,0
2025-08-18,Dynamics 365,Copilot Chat,LATAM,Sales,Director,103,0.59,6,0,0,0,0,0
2025-08-18,Dynamics 365,Auto Insights,North America,Support,CVP,92,0.55,2,0,0,1,0,0
2025-08-18,Dynamics 365,Auto Insights,Europe,PM,CVP,115,0.59,1,1,0,0,0,0
2025-08-18,Dynamics 365,Auto Insights,Asia,Support,CVP,105,0.64,4,0,0,0,0,0
2025-08-18,Dynamics 365,Auto Insights,LATAM,Engineering,PM,92,0.82,10,0,0,0,0,0
2025-08-18,Dynamics 365,Predictive Alerts,North America,PM,CVP,102,0.78,10,0,0,1,0,0
2025-08-18,Dynamics 365,Predictive Alerts,Europe,Sales,CVP,103,0.51,3,0,0,0,0,0
2025-08-18,Dynamics 365,Predictive Alerts,Asia,Sales,GPM,91,0.62,6,1,0,1,0,0
2025-08-18,Dynamics 365,Predictive Alerts,LATAM,Support,GPM,95,0.49,4,0,0,0,0,0
2025-08-18,Dynamics 365,Workflow Automation,North America,Support,Director,100,0.54,2,0,0,0,0,0
2025-08-18,Dynamics 365,Workflow Automation,Europe,Support,CVP,110,0.74,7,0,0,0,0,0
2025-08-18,Dynamics 365,Workflow Automation,Asia,PM,Director,102,0.69,9,0,0,0,0,0
2025-08-18,Dynamics 365,Workflow Automation,LATAM,Engineering,Director,98,0.6,8,0,0,0,0,0
2025-08-17,Azure AI,Copilot Chat,North America,PM,CVP,99,0.71,2,0,0,0,0,0
2025-08-17,Azure AI,Copilot Chat,Europe,Engineering,Director,107,0.47,7,0,0,0,0,0
